Horario,Provincia,Municipio,"Código
Postal",Dirección,Longitud,Latitud,Margen,Rótulo
Horario Habitual,SEVILLA,Sevilla,41008,"CARRETERA SE-30 (CRTRA. VALDEZORRAS) KM. 0,1","-5,955278","37,416611",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41007,"CL AVENIDA MONTESIERRA, S.Nº","-5,953472","37,393194",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41012,"AVENIDA RAZA (LA), 66","-5,989861","37,361028",I,REPSOL
Horario Habitual,SEVILLA,Sevilla,41002,"CALLE TORNEO, 70","-6,002472","37,394861",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41007,"CALLE EFESO, 4","-5,963361","37,394194",N,CEPSA ESTACIONES DE SERVICIO
Horario Habitual,SEVILLA,Sevilla,41005,"AVENIDA RAMON Y CAJAL, 10","-5,974806","37,376833",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41012,"CR N-4, 544","-5,976917","37,350167",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41007,AUTOVIA A-92 KM. 2,"-5,935028","37,386972",I,REPSOL
Horario Habitual,SEVILLA,Sevilla,41008,POLIGONO STORE - SE-30,"-5,951667","37,415583",D,CEPSA
Horario Habitual,SEVILLA,Sevilla,41019,"CARRETERA E-5/A-4 KM. 535,8","-5,928194","37,414917",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41019,"CARRETERA E-5/A-4 KM. 535,8","-5,928194","37,414917",I,REPSOL
Horario Habitual,SEVILLA,Sevilla,41001,"CARRERA DE LA ESCLUSA, 10 (PUERTO OESTE),","-6,000694","37,363694",D,CEPSA
Horario Habitual,SEVILLA,Sevilla,41007,"AV KANSAS CITY, S/N","-5,955861","37,404972",I,BP OIL
Horario Habitual,SEVILLA,Sevilla,41009,"CL RONDA DE CAPUCHINOS, 1","-5,984556","37,400250",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41013,N-4 km 548,"-5,971056","37,338333",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41007,"CR N-4, 537,6","-5,956000","37,405000",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41007,"CR N-4, 537,6","-5,956000","37,405000",I,REPSOL
Horario Habitual,SEVILLA,Sevilla,41012,"AVENIDA MOLINI, 3","-5,988139","37,369361",N,GALP
Horario Habitual,SEVILLA,Sevilla,41020,"AVENIDA ALCALDE LUIS URUÑUELA, S/N","-5,934972","37,405139",I,SHELL
Horario Habitual,SEVILLA,Sevilla,41020,CTRA. NAC IV KM. 535.59 (VIA DE SERVICIO),"-5,934417","37,413278",D,E.S. PARQUE ALCOSA (PREMIUM)
Horario Habitual,SEVILLA,Sevilla,41020,N-IV km 531.75,"-5,895639","37,428111",I,SHELL
Horario Habitual,SEVILLA,Sevilla,41007,"AVENIDA PRENSA (LA), 30","-5,950639","37,389500",D,PETROAMARI LLA
Horario Habitual,SEVILLA,Sevilla,41016,"CALLE PARSI 7, 7","-5,920278","37,374028",D,PETROPRIX
Horario Habitual,SEVILLA,Sevilla,41014,"AVENIDA JEREZ, 43","-5,967028","37,327861",D,PETROPRIX
Horario Habitual,SEVILLA,Sevilla,41007,"AVENIDA ANDALUCIA, 11","-5,946889","37,386917",D,NATURGY
Horario Habitual,SEVILLA,Sevilla,41015,CARRETERA SEVILLA- BRENES S/N PLAN API - DMN - 04 KM. S/N,"-5,967361","37,431972",D,REPSOL
Horario Habitual,SEVILLA,Sevilla,41008,"CALLE SIERRA PARQUE SIERRA CASTRIL, S/N","-5,975028","37,417806",N,CARREFOUR
Horario Habitual,SEVILLA,Sevilla,41015,"CALLE GANIMEDES, 9","-5,971472","37,433528",N,COSTCO
Horario Habitual,SEVILLA,Sevilla,41007,"CALLE METALURGIA, S/N","-5,960583","37,403278",N,CEPSA CALONGE
Horario Habitual,SEVILLA,Sevilla,41017,"CALLE GRANITO, 1","-5,893778","37,383944",D,BALLENOIL
Horario Habitual,SEVILLA,Tomares,41940,"CARRETERA SE-617 KM. 3,3","-6,060194","37,377361",I,REPSOL
Horario Habitual,SEVILLA,Tomares,41940,"CALLE SAN ROQUE, 54","-6,029306","37,378083",D,BALLENOIL
Horario Habitual,SEVILLA,Utrera,41710,"CALLE ECIJA-JEREZ, 11","-5,774083","37,176333",D,E.S.VISTALEG RE
Horario Habitual,SEVILLA,Utrera,41710,"PLAZA TRIANILLA (DE LA), S/N","-5,787250","37,187056",D,CEPSA
Horario Habitual,SEVILLA,Utrera,41710,"POLG. IND. EL TORNO , RONDA DE LOS TORNEROS 12","-5,795361","37,198194",D,GACOSUR EL TORNO
Horario Habitual,SEVILLA,Utrera,41710,AVENIDA GENERAL GIRALDEZ Nº 16,"-5,792000","37,193000",D,BP LA AURORA
Horario Habitual,SEVILLA,Utrera,41710,CARRETERA C.CIAL ALMAZARA PLAZA (CTRA. A376) KM. 2,"-5,800889","37,202639",N,FAMILY ENERGY
Horario Habitual,SEVILLA,Valencina de la Concepción,41907,CARRETERA EXTREMADURA (N-630) KM. 809,"-6,034806","37,423139",D,E.S. MARIA AUXILIADOR A
Horario Habitual,SEVILLA,Valencina de la Concepción,41907,"CARRETERA SE-510 KM. 3,8","-6,067722","37,412278",D,REPSOL
Horario Habitual,SEVILLA,Villaverde del Río,41318,"AVENIDA HUERTA, 14","-5,873111","37,586667",D,CEPSA
Horario Habitual,SEVILLA,Viso del Alcor (El),41520,POLIGONO INDUSTRIAL POLIVISO PARCELA 2-3,"-5,709028","37,400194",D,GALP
Horario Habitual,SEVILLA,Viso del Alcor (El),41520,"AVENIDA DEL COMERCIO, 77","-5,707528","37,403167",N,BALLENOIL
Horario Habitual,SORIA,Abejar,42146,"CR N-234, 376,5","-2,786306","41,805583",D,REPSOL
Horario Habitual,SORIA,Almazán,42200,"CR N-111, 190","-2,528833","41,480917",D,REPSOL
Horario Habitual,SORIA,Almazán,42200,"AVENIDA SORIA, 40","-2,537056","41,499889",D,ORUCA
Horario Habitual,SORIA,Arcos de Jalón,42250,"AUTOVIA A-2 KM. 170,2","-2,260194","41,223944",D,CEPSA
Horario Habitual,SORIA,Arcos de Jalón,42259,"CR N-2, 174,5","-2,217778","41,248361",I,REPSOL
Horario Habitual,SORIA,Arcos de Jalón,42250,"POLIGONO POLIGONO INDUSTRIAL LA MALITA-PARC. 15 Y 32, 167","-2,292056","41,214861",D,GHC SORIA
Horario Habitual,SORIA,Burgo de Osma-Ciudad de Osma,42300,"AUTOVIA A-11 KM. 218,000","-3,111806","41,573917",I,CEPSA
Horario Habitual,SORIA,Golmayo,42190,"ZONA CENTRO COMERCIAL LAS CAMARETAS CALLE A, SN","-2,497417","41,773250",N,ALCAMPO
Horario Habitual,SORIA,Langa de Duero,42390,CARRETERA N-122 KM. 239,"-3,353361","41,599306",D,GALP
Horario Habitual,SORIA,Medinaceli,42248,AUTOVIA A-2 KM. 154,"-2,403972","41,189222",I,REPSOL
Horario Habitual,SORIA,San Esteban de Gormaz,42330,CARRETERA N-122 KM. 222,"-3,192556","41,569000",I,REPSOL
Horario Habitual,SORIA,Santa María de Huerta,42260,"AUTOVIA A-2, 180","-2,173806","41,283500",D,REPSOL
Horario Habitual,SORIA,Soria,42005,"CALLE J, 290","-2,485194","41,772667",N,E. LECLERC
Horario Habitual,SORIA,Soria,42005,"POLIGONO LAS CASAS CALLE G PARCELA 7, 7","-2,488556","41,776139",N,EUREKA
Horario Habitual,SORIA,Soria,42005,"N-111 km 229,1","-2,475611","41,785083",I,CEPSA
Horario Habitual,SORIA,Soria,42001,"AVENIDA VALLADOLID, S/N (N-122 KM 155,4)","-2,493972","41,770444",I,CEPSA
Horario Habitual,SORIA,Soria,42005,"CR N-122, 146","-2,404778","41,761917",D,REPSOL
Horario Habitual,TARRAGONA,Alcanar,43530,CARRETERA NACIONAL 340 SEC H KM. 1059,"0,507306","40,533250",D,SHELL
Horario Habitual,TARRAGONA,Aldea (L'),43896,AUTOPISTA AP-7 (MRG.DCHO.) KM. 317,"0,626222","40,765028",D,CEPSA
Horario Habitual,TARRAGONA,Aldea (L'),43896,AUTOPISTA AP-7 (MRG.IZDO.) KM. 317,"0,628861","40,764778",I,CEPSA
Horario Habitual,TARRAGONA,Altafulla,43893,AUTOPISTA AP 7 KM. 237,"1,351806","41,136056",N,GALP
Horario Habitual,TARRAGONA,Altafulla,43893,CARRETERA N-340 KM. 1173,"1,365667","41,139889",D,REPSOL
Horario Habitual,TARRAGONA,Ametlla de Mar (L'),43860,"POLIGONO CRTA.N340 PKM 1113, 3","0,782583","40,894528",D,JAYOMI SERVEIS
Horario Habitual,TARRAGONA,Amposta,43870,"SAN CRISTOBAL S/N,","0,585667","40,703167",N,Q8
Horario Habitual,TARRAGONA,Amposta,43870,"CR TV-3405, 0,5","0,591778","40,706139",D,REPSOL
Horario Habitual,TARRAGONA,Amposta,43870,"CL AVENIDA DE LA RAPITA, 141","0,579861","40,705944",D,REPSOL
Horario Habitual,TARRAGONA,Amposta,43870,"POLIGONO INDUSTRIAL TOSSES, PARCELA 1 (T-344 km 2)","0,551056","40,700472",D,CEPSA
Horario Habitual,TARRAGONA,Amposta,43870,"AVENIDA DE LA RAPITA, 226","0,579111","40,698861",N,BONAREA
Horario Habitual,TARRAGONA,Arboç (L'),43720,AUTOPISTA AP7 KM. 208,"1,593528","41,288972",D,GALP
Horario Habitual,TARRAGONA,Bellvei,43719,"CR N-340, 1194,3","1,565750","41,235389",I,REPSOL
Horario Habitual,TARRAGONA,Calafell,43820,"PASSEIG DE LA UNIÓ, S/N","1,569436","41,195500",D,CEPSA
Horario Habitual,TARRAGONA,Cambrils,43850,AUTOVIA A 7 KM. 1148,"1,094639","41,090167",I,REPSOL
Horario Habitual,TARRAGONA,Cambrils,43850,"CARRETERA NACIONAL 340 KM. 299,300","1,022250","41,062944",I,SHELL
Horario Habitual,TARRAGONA,Cambrils,43850,CARRETERA MONTBRIO T-3120 KM. 2,"1,037250","41,085917",D,AREA CAMBRILS COOPERATIV A
Horario Habitual,TARRAGONA,Constantí,43120,"CALLE ALEMANIA, 9","1,170111","41,159306",D,TRADILO INVERSIONES
Horario Habitual,TARRAGONA,Cunit,43881,"CARRETERA C-246 KM. 53,7","1,624417","41,197417",I,REPSOL
Horario Habitual,TARRAGONA,Deltebre,43580,"CALLE SANT JUAN BOSCO, 44","0,745222","40,715556",D,REPSOL
Horario Habitual,TARRAGONA,Deltebre,43580,"AVENIDA GENERALITAT, S/N","0,725472","40,720222",N,ESCLATOIL
Horario Habitual,TARRAGONA,Deltebre,43580,"AVENIDA GOLES DE L'EBRE, 7","0,724972","40,723500",N,BONAREA
Horario Habitual,TARRAGONA,Espluga de Francolí (L'),43440,"POLIGONO LES ERES, 7","1,104611","41,403167",D,BONAREA
Horario Habitual,TARRAGONA,Flix,43750,CARRETERA C-12 ENCREUAMENT C-233 KM. 1,"0,547639","41,221639",I,BONAREA
Horario Habitual,TARRAGONA,Montblanc,43400,"AVENIDA MURALLA SANTA TECLA, 10","1,164611","41,374361",D,REPSOL
Horario Habitual,TARRAGONA,Montblanc,43400,AUTOPISTA AP-2 (MRG.DCHO.) KM. 196,"1,191306","41,387222",D,CEPSA
Horario Habitual,TARRAGONA,Montblanc,43400,AUTOPISTA AP-2 (MRG.IZDO.) KM. 196,"1,187806","41,388056",I,CEPSA
Horario Habitual,TARRAGONA,Mont-roig del Camp,43300,"AVDA.DE REUS ESQUINA C/.KLAUS FISCHER, 2 (A.REUS ESQ.C/.KLAUS FISCHER,2)","0,965278","41,091528",N,GALP
Horario Habitual,TARRAGONA,Mont-roig del Camp,43892,"CR N-340, 1132","0,936222","41,007083",I,REPSOL
Horario Habitual,TARRAGONA,Móra d'Ebre,43740,"POLIGONO CAMINS NOUS, 1","0,625278","41,084972",N,BONAREA
Horario Habitual,TARRAGONA,Móra la Nova,43770,"POLIGONO AUBALS, 3","0,646472","41,106167",N,ESCLATOIL
Horario Habitual,TARRAGONA,Pobla de Mafumet (La),43140,"CARRETERA C-750 KM. 1,9","1,219806","41,186194",D,REPSOL
Horario Habitual,TARRAGONA,Reus,43206,"CARRETERA C-14 DIRECCIO MONTBLANC KM. 10,96","1,133111","41,180278",I,REPSOL
Horario Habitual,TARRAGONA,Reus,43205,"CALLE AVENIDA S.BERNARDO CALVO, S/N","1,103333","41,144444",D,REPSOL
Horario Habitual,TARRAGONA,Reus,43204,"CARRER TARRAGONA, CAMI DE, 55","1,114583","41,152306",N,CEPSA
Horario Habitual,TARRAGONA,Reus,43205,"CL DR.VILASECA-PAISES CATALANS, 26","1,096917","41,156639",D,REPSOL
Horario Habitual,TARRAGONA,Reus,43205,"AVENIDA S.BERNAT CALBO, 26/28","1,103556","41,144556",D,REPSOL
Horario Habitual,TARRAGONA,Reus,43201,"AUTOVIA REUS-SALOU KM. 4,9","1,124056","41,117111",D,BP
Horario Habitual,TARRAGONA,Reus,43201,"AUTOVIA REUS-SALOU KM. 4,9","1,124056","41,117111",I,BP
Horario Habitual,TARRAGONA,Reus,43204,AUTOPISTA AUTOPISTA A-7 KM. 1156,"1,180417","41,130028",I,CEPSA
Horario Habitual,TARRAGONA,Reus,43205,"CALLE PARE MANYANET, S/N","1,098806","41,145583",D,ALCAMPO
Horario Habitual,TARRAGONA,Reus,43206,"CARRETERA RIUDOMS KM. 2,2","1,085083","41,145528",D,BONAREA
Horario Habitual,TARRAGONA,Reus,43204,"CALLE ARGENTINA, 13","1,132889","41,145639",N,ESCLATOIL
Horario Habitual,TARRAGONA,Reus,43204,"CALLE BELGICA, 9,11","1,135111","41,142250",D,GMOIL
Horario Habitual,TARRAGONA,Roda de Barà,43883,"CL VALLESPIR, 118","1,490806","41,177944",D,REPSOL
Horario Habitual,TARRAGONA,Roda de Barà,43883,"CARRETERA TV-2041 KM. 0,300","1,457806","41,170389",D,PETROCAT
Horario Habitual,TARRAGONA,Roda de Barà,43883,"CARRETERA N-340 KM. 1183,8","1,489250","41,178222",I,REPSOL
Horario Habitual,TARRAGONA,Roda de Barà,43883,"CARRER HISPANO SUIZA, 1","1,474917","41,176806",N,ESCLATOIL
Horario Habitual,TARRAGONA,Salou,43840,"CR AP-1, 7,8","1,150028","41,077806",D,REPSOL
Horario Habitual,TARRAGONA,Salou,43840,AUTOVIA SALOU-REUS KM. 1300,"1,134778","41,087306",D,SHELL
Horario Habitual,TARRAGONA,Sant Carles de la Ràpita,43540,"CL DELS FUNDADORS, 104","0,592694","40,621806",D,REPSOL
Horario Habitual,TARRAGONA,Sant Jaume dels Domenys,43713,"AU AP-7 OESTE, 208","1,589944","41,289444",D,REPSOL
Horario Habitual,TARRAGONA,Selva del Camp (La),43470,"CARRETERA SALOU PONS KM. 18,8","1,145528","41,203556",I,CEPSA
Horario Habitual,TARRAGONA,Sénia (La),43560,"CALLE TARRAGONA, 33","0,284361","40,634667",D,PETRONOR
Horario Habitual,TARRAGONA,Tarragona,43080,AUTOVIA DE REUS KM. 4,"1,203806","41,128472",N,CARREFOUR
Horario Habitual,TARRAGONA,Tarragona,43006,"POLIGONO IND. FRANCOLI, PARCELA 1, 1","1,222444","41,113944",D,REPSOL
Horario Habitual,TARRAGONA,Tarragona,43006,"CR N-340, 1159.5","1,222472","41,115417",D,REPSOL
Horario Habitual,TARRAGONA,Tarragona,43006,"CARRER DEL COURE, 1","1,216472","41,137667",D,REPSOL
Horario Habitual,TARRAGONA,Tarragona,43006,"CR N-340, 1160","1,228278","41,117389",I,REPSOL
Horario Habitual,TARRAGONA,Tarragona,43006,CARRETERA N-420 KM. 867,"1,212444","41,124361",I,CEPSA
Horario Habitual,TARRAGONA,Tarragona,43006,AUTOVIA A-1 TARRAGONA-SALOU KM. 3,"1,197528","41,105417",D,SHELL
Horario Habitual,TARRAGONA,Tarragona,43006,"CALLE B-PP9, 2","1,206556","41,130583",I,BENZOIL
Horario Habitual,TARRAGONA,Tarragona,43006,"CALLE COURE DEL EN TORREFORTA, 9","1,226167","41,140583",D,EXOIL
Horario Habitual,TARRAGONA,Tarragona,43006,"CALLE SOFRE, 5","1,221806","41,138500",D,HAM BIONET
Horario Habitual,TARRAGONA,Tarragona,43006,"CALLE MERCURI, 15,17","1,227028","41,141167",D,EXOIL
Horario Habitual,TARRAGONA,Tarragona,43006,CARRETERA ANTIGUA DE VALENCIA 8 KM. 8,"1,229361","41,115472",D,GM OIL
Horario Habitual,TARRAGONA,Tarragona,43006,"POLIGONO INDUSTRIAL FRANCOLI, 4","1,225806","41,113833",D,BONAREA
Horario Habitual,TARRAGONA,Torredembar ra,43830,CARRETERA DE LA RIERA KM. 20,"1,393444","41,152056",N,GALP
Horario Habitual,TARRAGONA,Tortosa,43500,CARRETERA TORTOSA A L ́ALDEA KM. 1,,,N,SUPECO
Horario Habitual,TARRAGONA,Tortosa,43500,CARRETERA EIX DE L'EBRE KM. S/N,"0,516000","40,819417",N,ALCAMPO
Horario Habitual,TARRAGONA,Tortosa,43500,"AVENIDA GENERALITAT, 152","0,519972","40,799972",D,PETRONOR
Horario Habitual,TARRAGONA,Tortosa,43500,"CL PZA. CORONA DE ARAGON, S.N.","0,513444","40,816361",D,REPSOL
Horario Habitual,TARRAGONA,Valls,43800,"HIPER ESCLAT. ARTESANS,S/N POL.IND.VALLS","1,268611","41,313694",N,ESCLATOIL
Horario Habitual,TARRAGONA,Valls,43800,"CARRETERA C-37 VALLS IGUALADA KM. 2,5","1,263889","41,307306",D,REPSOL
Horario Habitual,TARRAGONA,Valls,43800,"POLIGONO IND. DE VALLS/CARRETERA DEL PLA, 180","1,262639","41,304306",D,BONAREA
Horario Habitual,TARRAGONA,Valls,43800,"POLIGONO POL. 17 PARCELA 127-129 ENLACE AUTOVÍA A-27 CON C-37, S/N","1,229361","41,271861",I,REPSOL
Horario Habitual,TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,43890,"CARRETERA Nº 340 KM. 1121,8","0,855917","40,949722",D,REPSOL
Horario Habitual,TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,43890,AUTOPISTA AP-7 (MRG.IZDO.) KM. 283,"0,897139","40,985472",I,CEPSA
Horario Habitual,TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,43890,AUTOPISTA AP-7 (MRG.DCHO.) KM. 283,"0,893722","40,985694",D,CEPSA
Horario Habitual,TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,43891,"CR N-340, 1128,2","0,908194","40,989056",I,REPSOL
Horario Habitual,TARRAGONA,Vandellòs i l'Hospitalet de l'Infant,43890,"POLIGONO LES TAPIES II, S/N","0,911000","41,007028",I,BONAREA
Horario Habitual,TARRAGONA,Vendrell (El),43700,"AVENIDA DE LA GENERALITAT, 22","1,520028","41,187444",N,Q8
Horario Habitual,TARRAGONA,Vendrell (El),43700,CARRETERA CTRA COMARCAL 246 KM.,"1,546472","41,215389",N,Q8
Horario Habitual,TARRAGONA,Vendrell (El),43700,"CL AVDA JAUME CARNER ESQ.C/DEL MAR,","1,536972","41,219778",D,REPSOL
Horario Habitual,TARRAGONA,Vendrell (El),43880,CARRETERA NACIONAL 340 KM. 1187,,,I,PENINSULA QUALITY PRODUCT
Horario Habitual,TARRAGONA,Vendrell (El),43880,"AVENIDA LAS MATAS, 12","1,544111","41,225194",D,PETROCAT
Horario Habitual,TARRAGONA,Vila-rodona,43814,"AUTOPISTA AP-2 (MRG.IZDO.) KM. 221,5","1,411861","41,287889",I,CEPSA
Horario Habitual,TARRAGONA,Vila-rodona,43814,"AUTOPISTA AP-2 (MRG.DCHO.) KM. 221,5","1,414278","41,286361",D,CEPSA
Horario Habitual,TARRAGONA,Vila-seca,43480,CARRETERA N-340A KM. 1151,"1,130611","41,103389",D,SHELL
Horario Habitual,TARRAGONA,Vila-seca,43480,"AVENIDA VILA DEL COMU DE LA, 8","1,152361","41,117361",D,REPSOL
Horario Habitual,TARRAGONA,Vila-seca,43480,"CALLE FRANQUESES (DE LES), 12","1,155722","41,118722",D,ALAS
Horario Habitual,TARRAGONA,Vilaverd,43490,CARRETERA C -14 KM. 31,"1,176417","41,331167",D,CEPSA
Horario Habitual,TARRAGONA,Vinyols i els Arcs,43391,HIPER ESCLAT. CTRA. N-340 km 1.145,"1,062528","41,079389",N,ESCLATOIL
Horario Habitual,TERUEL,Albarracín,44100,"CARRETERA A-1512 KM. 28,6","-1,440583","40,412889",D,CEPSA
Horario Habitual,TERUEL,Alcañiz,44600,"AVENIDA ZARAGOZA, 100","-0,152722","41,052500",D,REPSOL
Horario Habitual,TERUEL,Alcañiz,44600,CARRETERA ZARAGOZA KM. 117,"-0,156528","41,053639",N,ALCAMPO
Horario Habitual,TERUEL,Andorra,44500,"AVENIDA ALBALATE, 7","-0,447833","40,982278",D,REPSOL
Horario Habitual,TERUEL,Andorra,44500,"POLIGONO PG. INDUSTRIAL LA UMBRIA 33, 33","-0,436361","40,973861",N,GALP
Horario Habitual,TERUEL,Calamocha,44200,"CL AVENIDA ESTACION NUEVA, 2","-1,298306","40,913361",D,REPSOL
Horario Habitual,TERUEL,Calamocha,44200,CARRETERA N-234 KM. 190,"-1,301194","40,904778",D,GASOLINERA JILOCA
Horario Habitual,TERUEL,Calanda,44570,"CARRETERA N-211 KM. 227,4","-0,230444","40,946639",D,CEPSA
Horario Habitual,TERUEL,Caminreal,44350,AUTOVIA A-23 KM. 176,"-1,305361","40,837611",D,CEPSA
Horario Habitual,TERUEL,Cella,44370,N-234 km 141,"-1,251333","40,482583",D,CEPSA
Horario Habitual,TERUEL,Ferreruela de Huerva,44490,AUTOVIA A-23 KM. 202,"-1,276389","41,050833",D,REPSOL
Horario Habitual,TERUEL,Monreal del Campo,44300,AUTOVIA MUDEJAR KM. 165,"-1,333361","40,750583",D,REPSOL
Horario Habitual,TERUEL,Puebla de Híjar (La),44510,CARRETERA N-232 P.KM. 170.2 KM.,"-0,469806","41,219833",I,REPSOL
Horario Habitual,TERUEL,Puebla de Valverde (La),44450,AUTOVIA A-23 KM. 100,"-0,939889","40,220056",I,CEPSA
Horario Habitual,TERUEL,Santa Eulalia,44360,CARRETERA SAGUNTO A BURGOS KM. 150,"-1,285500","40,564778",I,REPSOL
Horario Habitual,TERUEL,Sarrión,44460,CARRETERA N. 234 KM. 83,"-0,823556","40,149639",I,REPSOL
Horario Habitual,TERUEL,Teruel,44002,"CL AVDA. DE SAGUNTO-FUENFRESCA, S.N","-1,087472","40,332611",D,REPSOL
Horario Habitual,TERUEL,Teruel,44002,"AVENIDA SAGUNTO, 5","-1,104944","40,336611",D,REPSOL
Horario Habitual,TERUEL,Teruel,44003,"CUESTA CARRAJETE, 2","-1,101278","40,337361",D,CEPSA
Horario Habitual,TERUEL,Teruel,44001,"CR N-234, 123,5","-1,135639","40,356944",D,REPSOL
Horario Habitual,TERUEL,Teruel,44195,"POLIGONO POLIGONO INDUSTRIAL LA PAZ, 18","-1,146528","40,363111",D,GASOLEOS TERUEL
Horario Habitual,TERUEL,Teruel,44003,CARRETERA SAN JULIÁN KM. 83,"-1,101083","40,338028",D,GASEXPRESS
Horario Habitual,TERUEL,Villafranca del Campo,44394,AUTOVIA A-23 KM. 160,"-1,317556","40,702417",D,VALCARCE
Horario Habitual,TOLEDO,Argés,45122,CARRETERA L 54 KM. 7,"-4,056667","39,813417",D,REPSOL
Horario Habitual,TOLEDO,Bargas,45593,"CTRA. TOLEDO-BARGAS, KM. 1,700","-4,021111","39,914194",N,AVIA
Horario Habitual,TOLEDO,Burguillos de Toledo,45112,"CARRETERA CARRETERA TOLEDO KM. 80,250","-3,987056","39,805667",D,NAVAMUEL
Horario Habitual,TOLEDO,Cabañas de la Sagra,45592,"AUTOVIA A42 (ENLACE CTRA TO-2516, PK 0,50) KM. 55","-3,964000","39,992361",D,REPSOL
Horario Habitual,TOLEDO,Calera y Chozas,45595,AUTOVIA A5 KM. 134,"-5,026639","39,926417",D,REPSOL
Horario Habitual,TOLEDO,Calera y Chozas,45595,"Ctra. N-V km 137,300","-5,058250","39,917306",N,GALP
Horario Habitual,TOLEDO,Calzada de Oropesa,45580,CARRETERA A-5 KM. 162,,,D,REPSOL
Horario Habitual,TOLEDO,Camuñas,45720,"CR A-4, 129,6","-3,496083","39,377833",I,REPSOL
Horario Habitual,TOLEDO,Camuñas,45720,AUTOVIA AUTOVIA A4 KM. 132,"-3,487250","39,354306",I,BP
Horario Habitual,TOLEDO,Casarrubios del Monte,45950,"A-5 km 47,7",,,D,REPSOL
Horario Habitual,TOLEDO,Casarrubios del Monte,45950,CARRETERA N-V KM. 40,"-4,075417","40,223417",D,SHELL
Horario Habitual,TOLEDO,Casarrubios del Monte,45950,"AUTOPISTA A-5 KM. 37,5","-4,057528","40,244667",I,SHELL
Horario Habitual,TOLEDO,Cazalegas,45683,"CR A-5, 103,2","-4,691694","39,993667",D,REPSOL
Horario Habitual,TOLEDO,Cazalegas,45683,"CR A-5, 104,3","-4,703778","39,988722",I,REPSOL
Horario Habitual,TOLEDO,Cerralbos (Los),45552,"CR A-5, 91.9","-4,562000","40,016750",D,REPSOL
Horario Habitual,TOLEDO,Consuegra,45700,CARRETERA CM-400 KM. 61,"-3,612111","39,470056",D,CEPSA
Horario Habitual,TOLEDO,Corral de Almaguer,45880,"CR N-301, 97","-3,175083","39,767778",I,REPSOL
Horario Habitual,TOLEDO,Corral de Almaguer,45880,AUTOPISTA AP-36 (MRG.DCHO.) KM. 41,,,D,CEPSA
Horario Habitual,TOLEDO,Corral de Almaguer,45880,AUTOPISTA AP-36 (MRG.IZDO.) KM. 41,,,I,CEPSA
Horario Habitual,TOLEDO,Dosbarrios,45311,AUTOVIA A-4 KM. 72,"-3,477056","39,868861",D,REPSOL
Horario Habitual,TOLEDO,Dosbarrios,45311,AUTOVIA A-4 KM. 72,"-3,477056","39,868861",I,REPSOL
Horario Habitual,TOLEDO,Escalona,45910,"CARRETERA N-403 KM. 51,2","-4,402306","40,148528",D,CEPSA
Horario Habitual,TOLEDO,Esquivias,45221,"CL PASEO GALATEA, 35 (TO-423 km 10,9)","-3,770167","40,108528",I,REPSOL
Horario Habitual,TOLEDO,Fuensalida,45510,CARRETERA TORRIJOS KM. 26,"-4,215306","40,043472",D,REPSOL
Horario Habitual,TOLEDO,Guadamur,45160,"CALLE FUENTE RISQUILLO, 1","-4,133417","39,802917",I,NAVAMUEL
Horario Habitual,TOLEDO,Guardia (La),45760,"AUTOVIA N-IV KM. 83,300","-3,478472","39,778083",I,CEPSA
Horario Habitual,TOLEDO,Guardia (La),45760,"AUTOVIA A-4 KM. 84,700","-3,479500","39,765944",I,REPSOL
Horario Habitual,TOLEDO,Illescas,45200,"AVENIDA AVDA. DEL COMERCIO, N",,,N,LAVAPLUS
Horario Habitual,TOLEDO,Illescas,45200,"CR A-42, 32,8","-3,824111","40,150333",D,REPSOL
Horario Habitual,TOLEDO,Illescas,45200,"POLIGONO INDUSTRIAL BOADILLA PARCELAS 2-3-4, S/N","-3,830222","40,142222",D,SHELL
Horario Habitual,TOLEDO,Illescas,45200,"CALLE TILO, 54","-3,836000","40,135111",D,BALLENOIL
Horario Habitual,TOLEDO,Illescas,45200,"AVENIDA NACIONES (DE LAS), 29","-3,824500","40,151139",D,LOWCOST
Horario Habitual,TOLEDO,Illescas,45200,"AVENIDA COMERCIO, 49","-3,857028","40,112389",D,BALLENOIL
Horario Habitual,TOLEDO,Madridejos,45710,AUTOVIA NACIONAL IV KM. 113,"-3,523694","39,516028",I,REPSOL
Horario Habitual,TOLEDO,Madridejos,45710,"CR A-4, 106,9","-3,516861","39,572333",D,REPSOL
Horario Habitual,TOLEDO,Madridejos,45710,"AUTOVIA A-4 KM. 112,8","-3,524000","39,520694",D,SANTA ANA
Horario Habitual,TOLEDO,Madridejos,45710,CARRETERA MADRID-CADIZ KM. 113,,,I,CEPSA
