Fecha publicación,cod_ine,CCAA,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas totales,Dosis administradas,Porcentaje de dosis administradas por 100 habitantes,Porcentaje sobre entregadas,Personas con al menos una dosis,Personas con pauta completa,Porcentaje con pauta completa,Fecha de la última vacuna registrada
2021-08-05,08,Castilla La Mancha,1.789.965,267.100,460.900,101.375,2.619.340,2.500.820,"122,4","95,5",1.413.541,1.161.622,"56,86",04/08/2021
2021-08-05,09,Cataluña,6.608.780,1.038.500,1.698.100,439.500,9.784.880,9.210.709,"120,31","94,1",5.182.778,4.515.636,"58,99",04/08/2021
2021-08-05,10,C. Valenciana,4.226.230,670.900,1.009.800,307.250,6.214.180,5.972.074,"118,58","96,1",3.410.989,2.900.166,"57,59",04/08/2021
2021-08-05,11,Extremadura,975.275,135.700,228.000,51.750,1.390.725,1.397.613,"131,94","100,5",774.494,691.639,"65,29",04/08/2021
2021-08-05,12,Galicia,2.586.985,358.600,595.400,131.800,3.672.785,3.577.289,"132,56","97,4",1.959.579,1.773.279,"65,71",04/08/2021
2021-08-05,17,La Rioja,289.055,40.500,61.400,15.200,406.155,381.237,"120,59","93,9",220.928,186.699,"59,06",04/08/2021
2021-08-05,13,Madrid,5.672.085,983.300,1.309.400,381.450,8.346.235,8.011.384,"118,59","96,0",4.644.417,3.942.476,"58,36",04/08/2021
2021-08-05,14,Murcia,1.259.645,229.800,259.900,88.100,1.837.445,1.758.315,"116,51","95,7",1.024.413,796.650,"52,79",04/08/2021
2021-08-05,15,Navarra,574.035,89.900,145.700,32.750,842.385,814.201,"123,89","96,7",455.520,404.848,"61,6",04/08/2021
2021-08-05,16,País Vasco,1.997.010,280.200,549.600,110.850,2.937.660,2.771.740,"126,59","94,4",1.528.989,1.395.937,"63,76",03/08/2021
2021-08-05,18,Ceuta,72.180,15.600,18.100,4.150,110.030,94.745,"112,79","86,1",52.692,47.794,"56,9",04/08/2021
2021-08-05,19,Melilla,72.180,15.400,15.100,5.750,108.430,87.028,"103,26","80,3",49.311,45.167,"53,59",04/08/2021
2021-08-05,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,167.573,"125,73","78,5",90.566,78.176,"58,65",04/08/2021
2021-08-05,00,España,41.065.473,6.647.080,10.187.400,2.648.335,60.548.288,58.102.441,"122,7","96,0",32.892.680,28.034.427,"59,2",
2021-08-06,01,Andalucía,7.031.790,1.193.300,1.805.800,525.450,10.556.340,10.513.955,"123,95","99,6",5.958.193,4.847.887,"57,15",05/08/2021
2021-08-06,02,Aragón,1.213.605,170.500,285.700,64.700,1.734.505,1.695.741,"127,37","97,8",952.064,837.330,"62,89",05/08/2021
2021-08-06,03,Asturias,1.011.785,139.600,235.900,49.700,1.436.985,1.437.553,"141,57","100,0",791.986,697.928,"68,73",05/08/2021
2021-08-06,04,Baleares,964.440,207.700,256.400,62.400,1.490.940,1.368.022,"112,58","91,8",779.318,666.135,"54,82",05/08/2021
2021-08-06,05,Canarias,1.776.030,336.900,503.700,133.650,2.750.280,2.623.273,"116,88","95,4",1.516.518,1.241.778,"55,33",05/08/2021
2021-08-06,06,Cantabria,535.425,74.900,130.200,24.950,765.475,729.102,"125,2","95,2",403.196,353.807,"60,75",05/08/2021
2021-08-06,07,Castilla y Leon,2.371.305,336.200,514.400,112.850,3.334.755,3.155.882,"131,97","94,6",1.775.098,1.532.396,"64,08",05/08/2021
2021-08-06,08,Castilla La Mancha,1.789.965,267.100,460.900,101.375,2.619.340,2.521.581,"123,42","96,3",1.424.496,1.171.615,"57,34",05/08/2021
2021-08-06,09,Cataluña,6.608.780,1.038.500,1.698.100,439.500,9.784.880,9.275.162,"121,16","94,8",5.224.989,4.544.644,"59,36",05/08/2021
2021-08-06,10,C. Valenciana,4.226.230,670.900,906.800,307.250,6.111.180,5.990.766,"118,95","98,0",3.424.408,2.907.504,"57,73",05/08/2021
2021-08-06,11,Extremadura,975.275,135.700,228.000,51.750,1.390.725,1.411.383,"133,24","101,5",779.865,700.901,"66,17",05/08/2021
2021-08-06,12,Galicia,2.586.985,358.600,595.400,131.800,3.672.785,3.609.372,"133,74","98,3",1.990.794,1.777.089,"65,85",05/08/2021
2021-08-06,17,La Rioja,289.055,40.500,61.400,15.200,406.155,385.238,"121,86","94,8",222.710,189.221,"59,85",05/08/2021
2021-08-06,13,Madrid,5.672.085,983.300,1.309.400,381.450,8.346.235,8.071.805,"119,48","96,7",4.659.206,3.991.390,"59,08",05/08/2021
2021-08-06,14,Murcia,1.259.645,229.800,259.900,88.100,1.837.445,1.777.757,"117,8","96,8",1.036.230,804.312,"53,3",05/08/2021
2021-08-06,15,Navarra,574.035,89.900,145.700,32.750,842.385,819.168,"124,64","97,2",456.961,408.574,"62,17",05/08/2021
2021-08-06,16,País Vasco,1.997.010,280.200,549.600,110.850,2.937.660,2.801.799,"127,97","95,4",1.548.470,1.409.197,"64,36",05/08/2021
2021-08-06,18,Ceuta,72.180,15.600,18.100,4.150,110.030,94.750,"112,8","86,1",52.692,47.803,"56,91",04/08/2021
2021-08-06,19,Melilla,72.180,15.400,15.100,5.750,108.430,88.077,"104,5","81,2",50.303,45.327,"53,78",05/08/2021
2021-08-06,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,167.858,"125,94","78,6",90.675,78.354,"58,79",05/08/2021
2021-08-06,00,España,41.077.173,6.647.080,10.084.400,2.648.335,60.456.988,58.542.495,"123,63","96,8",33.141.450,28.255.949,"59,67",
2021-08-09,01,Andalucía,7.031.790,1.193.300,1.805.800,525.450,10.556.340,10.619.062,"125,18","100,6",6.012.543,4.901.710,"57,78",08/08/2021
2021-08-09,02,Aragón,1.213.605,170.500,285.700,64.700,1.734.505,1.708.972,"128,37","98,5",957.844,845.565,"63,51",07/08/2021
2021-08-09,03,Asturias,1.011.785,139.600,235.900,49.700,1.436.985,1.452.967,"143,09","101,1",801.169,699.628,"68,9",08/08/2021
2021-08-09,04,Baleares,964.440,207.700,256.400,62.400,1.490.940,1.380.062,"113,57","92,6",782.874,675.424,"55,58",08/08/2021
2021-08-09,05,Canarias,1.776.030,336.900,503.700,133.650,2.750.280,2.655.699,"118,32","96,6",1.534.597,1.258.483,"56,07",08/08/2021
2021-08-09,06,Cantabria,535.425,74.900,130.200,24.950,765.475,739.231,"126,94","96,6",408.663,359.319,"61,7",08/08/2021
2021-08-09,07,Castilla y Leon,2.371.305,336.200,514.400,112.850,3.334.755,3.188.490,"133,34","95,6",1.789.375,1.565.829,"65,48",08/08/2021
2021-08-09,08,Castilla La Mancha,1.789.965,267.100,460.900,101.375,2.619.340,2.544.615,"124,55","97,1",1.435.219,1.184.119,"57,96",08/08/2021
2021-08-09,09,Cataluña,6.608.780,1.038.500,1.698.100,439.500,9.784.880,9.365.259,"122,33","95,7",5.279.187,4.594.807,"60,02",08/08/2021
2021-08-09,10,C. Valenciana,4.226.230,670.900,906.800,307.250,6.111.180,5.998.909,"119,11","98,2",3.428.321,2.912.977,"57,84",07/08/2021
2021-08-09,11,Extremadura,975.275,135.700,228.000,51.750,1.390.725,1.422.297,"134,27","102,3",784.883,707.475,"66,79",08/08/2021
2021-08-09,12,Galicia,2.586.985,358.600,595.400,131.800,3.672.785,3.645.836,"135,1","99,3",2.006.148,1.800.027,"66,7",07/08/2021
2021-08-09,17,La Rioja,289.055,40.500,61.400,15.200,406.155,387.001,"122,42","95,3",223.229,190.562,"60,28",06/08/2021
2021-08-09,13,Madrid,5.672.085,983.300,1.309.400,381.450,8.346.235,8.180.762,"121,1","98,0",4.699.797,4.067.089,"60,2",08/08/2021
2021-08-09,14,Murcia,1.259.645,229.800,259.900,88.100,1.837.445,1.811.256,"120,02","98,6",1.057.512,816.791,"54,12",08/08/2021
2021-08-09,15,Navarra,574.035,89.900,145.700,32.750,842.385,828.935,"126,13","98,4",463.556,412.793,"62,81",08/08/2021
2021-08-09,16,País Vasco,1.997.010,280.200,549.600,110.850,2.937.660,2.822.378,"128,91","96,1",1.561.179,1.419.930,"64,85",08/08/2021
2021-08-09,18,Ceuta,72.180,15.600,18.100,4.150,110.030,95.456,"113,64","86,8",53.164,48.084,"57,24",06/08/2021
2021-08-09,19,Melilla,72.180,15.400,15.100,5.750,108.430,89.002,"105,6","82,1",51.164,45.489,"53,97",06/08/2021
2021-08-09,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,168.157,"126,17","78,7",90.772,78.557,"58,94",06/08/2021
2021-08-09,00,España,41.077.173,6.647.080,10.084.400,2.648.335,60.456.988,59.108.679,"124,83","97,8",33.424.529,28.587.458,"60,37",
2021-08-10,01,Andalucía,7.603.920,1.305.500,1.805.800,525.450,11.240.670,10.697.370,"126,11","95,2",6.055.942,4.938.541,"58,22",09/08/2021
2021-08-10,02,Aragón,1.267.425,179.500,285.700,64.700,1.797.325,1.713.696,"128,72","95,3",959.309,849.085,"63,78",09/08/2021
2021-08-10,03,Asturias,1.050.395,143.200,235.900,49.700,1.479.195,1.457.669,"143,55","98,5",803.415,697.162,"68,66",09/08/2021
2021-08-10,04,Baleares,1.015.920,222.200,256.400,62.400,1.556.920,1.387.626,"114,19","89,1",787.142,679.306,"55,9",09/08/2021
2021-08-10,05,Canarias,1.890.690,370.400,503.700,133.650,2.898.440,2.673.767,"119,13","92,2",1.542.328,1.269.785,"56,57",09/08/2021
2021-08-10,06,Cantabria,558.825,78.400,130.200,24.950,792.375,742.153,"127,44","93,7",410.333,360.702,"61,94",09/08/2021
2021-08-10,07,Castilla y Leon,2.461.395,344.800,514.400,112.850,3.433.445,3.208.377,"134,17","93,4",1.797.411,1.578.958,"66,03",09/08/2021
2021-08-10,08,Castilla La Mancha,1.901.115,282.900,460.900,101.375,2.746.290,2.554.432,"125,03","93,0",1.440.137,1.189.070,"58,2",09/08/2021
2021-08-10,09,Cataluña,7.104.860,1.128.200,1.698.100,439.500,10.370.660,9.406.558,"122,87","90,7",5.309.412,4.608.129,"60,19",09/08/2021
2021-08-10,10,C. Valenciana,4.600.630,731.500,906.800,307.250,6.546.180,6.048.528,"120,1","92,4",3.447.961,2.948.549,"58,55",09/08/2021
2021-08-10,11,Extremadura,1.017.395,141.700,228.000,51.750,1.438.845,1.426.834,"134,69","99,2",788.026,709.256,"66,95",09/08/2021
2021-08-10,12,Galicia,2.689.945,368.300,595.400,131.800,3.785.445,3.646.647,"135,13","96,3",2.006.531,1.800.770,"66,73",09/08/2021
2021-08-10,17,La Rioja,307.775,43.100,61.400,15.200,427.475,391.024,"123,69","91,5",224.962,193.224,"61,12",09/08/2021
2021-08-10,13,Madrid,6.178.689,1.067.600,1.309.400,381.450,8.937.139,8.229.556,"121,82","92,1",4.712.658,4.104.750,"60,76",09/08/2021
2021-08-10,14,Murcia,1.377.815,246.000,259.900,88.100,1.971.815,1.820.537,"120,63","92,3",1.062.994,820.639,"54,38",09/08/2021
2021-08-10,15,Navarra,611.475,98.000,145.700,32.750,887.925,834.229,"126,93","94,0",464.940,416.876,"63,43",09/08/2021
2021-08-10,16,País Vasco,2.092.950,301.700,549.600,110.850,3.055.100,2.832.191,"129,35","92,7",1.563.610,1.427.945,"65,22",09/08/2021
2021-08-10,18,Ceuta,76.860,16.700,18.100,4.150,115.810,95.871,"114,13","82,8",53.375,48.308,"57,51",09/08/2021
2021-08-10,19,Melilla,78.030,16.500,15.100,5.750,115.380,89.891,"106,65","77,9",51.296,46.268,"54,9",09/08/2021
2021-08-10,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,168.277,"126,26","78,8",90.825,78.626,"58,99",09/08/2021
2021-08-10,00,España,43.935.477,7.148.680,10.084.400,2.648.335,63.816.892,59.429.601,"125,51","93,1",33.575.961,28.768.777,"60,76",
2021-08-11,01,Andalucía,7.603.920,1.305.500,1.805.800,525.450,11.240.670,10.785.317,"127,14","95,9",6.105.028,4.979.545,"58,7",10/08/2021
2021-08-11,02,Aragón,1.267.425,179.500,285.700,64.700,1.797.325,1.722.923,"129,42","95,9",962.698,855.283,"64,24",10/08/2021
2021-08-11,03,Asturias,1.050.395,143.200,235.900,49.700,1.479.195,1.465.668,"144,34","99,1",805.694,707.999,"69,72",10/08/2021
2021-08-11,04,Baleares,1.015.920,222.200,256.400,62.400,1.556.920,1.394.202,"114,73","89,5",790.842,682.806,"56,19",10/08/2021
2021-08-11,05,Canarias,1.890.690,370.400,503.700,133.650,2.898.440,2.689.655,"119,83","92,8",1.550.812,1.278.219,"56,95",10/08/2021
2021-08-11,06,Cantabria,558.825,78.400,130.200,24.950,792.375,746.201,"128,14","94,2",412.834,362.425,"62,23",10/08/2021
2021-08-11,07,Castilla y Leon,2.461.395,344.800,514.400,112.850,3.433.445,3.232.086,"135,16","94,1",1.806.039,1.594.923,"66,7",10/08/2021
2021-08-11,08,Castilla La Mancha,1.901.115,282.900,460.900,101.375,2.746.290,2.569.476,"125,76","93,6",1.449.535,1.194.758,"58,48",10/08/2021
2021-08-11,09,Cataluña,7.104.860,1.128.200,1.698.100,439.500,10.370.660,9.468.445,"123,68","91,3",5.355.249,4.625.486,"60,42",10/08/2021
2021-08-11,10,C. Valenciana,4.600.630,731.500,906.800,307.250,6.546.180,6.170.428,"122,52","94,3",3.523.650,2.994.958,"59,47",10/08/2021
2021-08-11,11,Extremadura,1.017.395,141.700,228.000,51.750,1.438.845,1.436.627,"135,62","99,8",794.590,713.207,"67,33",10/08/2021
2021-08-11,12,Galicia,2.689.945,368.300,595.400,131.800,3.785.445,3.682.283,"136,45","97,3",2.041.668,1.804.606,"66,87",10/08/2021
2021-08-11,17,La Rioja,307.775,43.100,61.400,15.200,427.475,395.114,"124,98","92,4",226.506,196.067,"62,02",10/08/2021
2021-08-11,13,Madrid,6.178.689,1.067.600,1.309.400,381.450,8.937.139,8.281.945,"122,59","92,7",4.731.562,4.142.382,"61,32",10/08/2021
2021-08-11,14,Murcia,1.377.815,246.000,259.900,88.100,1.971.815,1.838.033,"121,79","93,2",1.073.494,827.663,"54,84",10/08/2021
2021-08-11,15,Navarra,611.475,98.000,145.700,32.750,887.925,839.438,"127,73","94,5",467.573,419.753,"63,87",10/08/2021
2021-08-11,16,País Vasco,2.092.950,301.700,549.600,110.850,3.055.100,2.849.782,"130,16","93,3",1.574.155,1.436.612,"65,61",10/08/2021
2021-08-11,18,Ceuta,76.860,16.700,18.100,4.150,115.810,96.706,"115,13","83,5",53.869,48.678,"57,95",10/08/2021
2021-08-11,19,Melilla,78.030,16.500,15.100,5.750,115.380,89.951,"106,72","78,0",51.355,46.326,"54,96",09/08/2021
2021-08-11,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,168.432,"126,37","78,9",90.901,78.710,"59,06",10/08/2021
2021-08-11,00,España,43.935.477,7.148.680,10.084.400,2.648.335,63.816.892,59.927.147,"126,56","93,9",33.871.458,28.993.301,"61,23",
2021-08-12,01,Andalucía,7.603.920,1.305.500,1.805.800,525.450,11.240.670,10.879.796,"128,26","96,8",6.161.468,5.021.950,"59,2",11/08/2021
2021-08-12,02,Aragón,1.267.425,179.500,285.700,64.700,1.797.325,1.740.644,"130,75","96,8",971.077,865.579,"65,02",11/08/2021
2021-08-12,03,Asturias,1.050.395,143.200,235.900,49.700,1.479.195,1.474.416,"145,2","99,7",808.708,713.983,"70,31",11/08/2021
2021-08-12,04,Baleares,1.015.920,222.200,256.400,62.400,1.556.920,1.401.270,"115,31","90,0",792.890,688.070,"56,62",11/08/2021
2021-08-12,05,Canarias,1.890.690,370.400,503.700,133.650,2.898.440,2.703.242,"120,44","93,3",1.557.388,1.285.872,"57,29",11/08/2021
2021-08-12,06,Cantabria,558.825,78.400,130.200,24.950,792.375,750.290,"128,84","94,7",415.579,363.948,"62,5",11/08/2021
2021-08-12,07,Castilla y Leon,2.461.395,344.800,514.400,112.850,3.433.445,3.263.485,"136,47","95,0",1.824.014,1.609.970,"67,33",11/08/2021
2021-08-12,08,Castilla La Mancha,1.901.115,282.900,460.900,101.375,2.746.290,2.593.490,"126,94","94,4",1.463.501,1.204.861,"58,97",11/08/2021
2021-08-12,09,Cataluña,7.104.860,1.128.200,1.698.100,439.500,10.370.660,9.526.354,"124,44","91,9",5.391.091,4.650.889,"60,75",11/08/2021
2021-08-12,10,C. Valenciana,4.600.630,731.500,906.800,307.250,6.546.180,6.271.436,"124,53","95,8",3.598.369,3.029.731,"60,16",11/08/2021
2021-08-12,11,Extremadura,1.017.395,141.700,228.000,51.750,1.438.845,1.446.327,"136,53","100,5",800.386,717.755,"67,76",11/08/2021
2021-08-12,12,Galicia,2.689.945,368.300,595.400,131.800,3.785.445,3.718.011,"137,77","98,2",2.076.698,1.808.249,"67,0",11/08/2021
2021-08-12,17,La Rioja,307.775,43.100,61.400,15.200,427.475,399.384,"126,33","93,4",229.267,198.095,"62,66",11/08/2021
2021-08-12,13,Madrid,6.178.689,1.067.600,1.309.400,381.450,8.937.139,8.343.215,"123,5","93,4",4.759.530,4.179.186,"61,86",11/08/2021
2021-08-12,14,Murcia,1.377.815,246.000,259.900,88.100,1.971.815,1.859.224,"123,2","94,3",1.084.173,838.464,"55,56",11/08/2021
2021-08-12,15,Navarra,611.475,98.000,145.700,32.750,887.925,846.241,"128,76","95,3",472.326,422.311,"64,26",11/08/2021
2021-08-12,16,País Vasco,2.092.950,301.700,549.600,110.850,3.055.100,2.872.749,"131,21","94,0",1.590.360,1.445.424,"66,02",11/08/2021
2021-08-12,18,Ceuta,76.860,16.700,18.100,4.150,115.810,97.108,"115,61","83,9",54.187,48.787,"58,08",11/08/2021
2021-08-12,19,Melilla,78.030,16.500,15.100,5.750,115.380,89.992,"106,77","78,0",51.390,46.364,"55,01",10/08/2021
2021-08-12,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,168.665,"126,55","79,0",90.955,78.893,"59,19",11/08/2021
2021-08-12,00,España,43.935.477,7.148.680,10.084.400,2.648.335,63.816.892,60.449.774,"127,66","94,7",34.196.761,29.221.276,"61,71",
2021-08-13,01,Andalucía,7.603.920,1.305.500,1.805.800,525.450,11.240.670,10.976.990,"129,4","97,7",6.213.689,5.069.083,"59,76",12/08/2021
2021-08-13,02,Aragón,1.267.425,179.500,285.700,64.700,1.797.325,1.757.015,"131,98","97,8",976.605,877.140,"65,89",12/08/2021
2021-08-13,03,Asturias,1.050.395,143.200,235.900,49.700,1.479.195,1.484.856,"146,23","100,4",815.361,718.134,"70,72",12/08/2021
2021-08-13,04,Baleares,1.027.620,222.200,256.400,62.400,1.568.620,1.407.686,"115,84","89,7",794.673,692.975,"57,03",12/08/2021
2021-08-13,05,Canarias,1.890.690,370.400,503.700,133.650,2.898.440,2.720.139,"121,19","93,8",1.562.869,1.297.864,"57,82",12/08/2021
2021-08-13,06,Cantabria,558.825,78.400,130.200,24.950,792.375,754.602,"129,58","95,2",417.692,366.278,"62,9",12/08/2021
2021-08-13,07,Castilla y Leon,2.461.395,344.800,514.400,112.850,3.433.445,3.291.349,"137,64","95,9",1.843.455,1.619.445,"67,72",12/08/2021
2021-08-13,08,Castilla La Mancha,1.901.115,282.900,460.900,101.375,2.746.290,2.623.850,"128,42","95,5",1.484.892,1.283.084,"62,8",12/08/2021
2021-08-13,09,Cataluña,7.104.860,1.128.200,1.698.100,439.500,10.370.660,9.588.955,"125,26","92,5",5.418.946,4.690.994,"61,28",12/08/2021
2021-08-13,10,C. Valenciana,4.600.630,731.500,906.800,307.250,6.546.180,6.331.233,"125,71","96,7",3.642.261,3.050.789,"60,58",12/08/2021
2021-08-13,11,Extremadura,1.017.395,141.700,228.000,51.750,1.438.845,1.460.297,"137,85","101,5",811.839,721.292,"68,09",12/08/2021
2021-08-13,12,Galicia,2.689.945,368.300,595.400,131.800,3.785.445,3.732.493,"138,31","98,6",2.078.138,1.821.657,"67,5",12/08/2021
2021-08-13,17,La Rioja,307.775,43.100,61.400,15.200,427.475,403.574,"127,66","94,4",230.796,201.037,"63,59",12/08/2021
2021-08-13,13,Madrid,6.178.689,1.067.600,1.309.400,381.450,8.937.139,8.402.174,"124,37","94,0",4.787.440,4.214.144,"62,38",12/08/2021
2021-08-13,14,Murcia,1.377.815,246.000,259.900,88.100,1.971.815,1.878.193,"124,45","95,3",1.092.321,849.379,"56,28",12/08/2021
2021-08-13,15,Navarra,611.475,98.000,145.700,32.750,887.925,852.658,"129,74","96,0",476.170,425.386,"64,73",12/08/2021
2021-08-13,16,País Vasco,2.092.950,301.700,549.600,110.850,3.055.100,2.891.576,"132,07","94,6",1.607.113,1.449.768,"66,21",12/08/2021
2021-08-13,18,Ceuta,76.860,16.700,18.100,4.150,115.810,97.827,"116,46","84,5",54.619,49.100,"58,45",12/08/2021
2021-08-13,19,Melilla,78.030,16.500,15.100,5.750,115.380,90.958,"107,92","78,8",52.143,46.804,"55,53",12/08/2021
2021-08-13,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,168.847,"126,68","79,1",91.003,79.027,"59,29",12/08/2021
2021-08-13,00,España,43.947.177,7.148.680,10.084.400,2.648.335,63.828.592,60.919.867,"128,65","95,4",34.455.543,29.526.380,"62,36",
2021-08-16,01,Andalucía,7.603.920,1.305.500,1.805.800,525.450,11.240.670,11.077.111,"130,58","98,5",6.267.416,5.116.571,"60,32",15/08/2021
2021-08-16,02,Aragón,1.267.425,179.500,285.700,64.700,1.797.325,1.768.119,"132,81","98,4",980.325,885.056,"66,48",14/08/2021
2021-08-16,03,Asturias,1.050.395,143.200,235.900,49.700,1.479.195,1.484.870,"146,23","100,4",815.361,718.148,"70,72",12/08/2021
2021-08-16,04,Baleares,1.027.620,222.200,256.400,62.400,1.568.620,1.421.257,"116,96","90,6",798.548,703.192,"57,87",15/08/2021
2021-08-16,05,Canarias,1.890.690,370.400,503.700,133.650,2.898.440,2.720.186,"121,19","93,9",1.562.869,1.297.911,"57,83",12/08/2021
2021-08-16,06,Cantabria,558.825,78.400,130.200,24.950,792.375,762.153,"130,87","96,2",419.960,371.761,"63,84",15/08/2021
2021-08-16,07,Castilla y Leon,2.461.395,344.800,514.400,112.850,3.433.445,3.291.387,"137,64","95,9",1.843.455,1.619.483,"67,72",12/08/2021
2021-08-16,08,Castilla La Mancha,1.901.115,282.900,460.900,101.375,2.746.290,2.649.358,"129,67","96,5",1.500.113,1.294.688,"63,37",15/08/2021
2021-08-16,09,Cataluña,7.104.860,1.128.200,1.698.100,439.500,10.370.660,9.682.820,"126,48","93,4",5.470.008,4.742.781,"61,95",15/08/2021
2021-08-16,10,C. Valenciana,4.600.630,731.500,906.800,307.250,6.546.180,6.358.785,"126,26","97,1",3.666.095,3.057.838,"60,72",15/08/2021
2021-08-16,11,Extremadura,1.017.395,141.700,228.000,51.750,1.438.845,1.472.635,"139,02","102,3",818.999,727.110,"68,64",15/08/2021
2021-08-16,12,Galicia,2.689.945,368.300,595.400,131.800,3.785.445,3.776.382,"139,93","99,8",2.094.398,1.850.964,"68,59",15/08/2021
2021-08-16,17,La Rioja,307.775,43.100,61.400,15.200,427.475,406.631,"128,62","95,1",232.824,202.413,"64,03",13/08/2021
2021-08-16,13,Madrid,6.178.689,1.067.600,1.309.400,381.450,8.937.139,8.510.015,"125,97","95,2",4.833.822,4.282.533,"63,39",15/08/2021
2021-08-16,14,Murcia,1.377.815,246.000,259.900,88.100,1.971.815,1.896.815,"125,69","96,2",1.101.609,858.935,"56,92",15/08/2021
2021-08-16,15,Navarra,611.475,98.000,145.700,32.750,887.925,863.675,"131,41","97,3",486.089,427.459,"65,04",15/08/2021
2021-08-16,16,País Vasco,2.092.950,301.700,549.600,110.850,3.055.100,2.913.076,"133,05","95,4",1.622.516,1.458.925,"66,63",15/08/2021
2021-08-16,18,Ceuta,76.860,16.700,18.100,4.150,115.810,98.193,"116,9","84,8",54.912,49.189,"58,56",13/08/2021
2021-08-16,19,Melilla,78.030,16.500,15.100,5.750,115.380,91.043,"108,02","78,9",52.226,46.834,"55,57",12/08/2021
2021-08-16,00,Fuerzas Armadas,49.368,58.300,103.900,2.000,213.568,169.188,"126,94","79,2",91.158,79.213,"59,43",13/08/2021
2021-08-16,00,España,43.947.177,7.148.680,10.084.400,2.648.335,63.828.592,61.418.303,"129,71","96,2",34.716.227,29.794.008,"62,92",
2021-08-17,01,Andalucía,7.861.320,1.305.500,1.805.800,525.450,11.498.070,11.093.092,"130,77","96,5",6.273.663,5.126.322,"60,43",16/08/2021
2021-08-17,02,Aragón,1.345.815,203.700,285.700,64.700,1.899.915,1.768.134,"132,81","93,1",980.325,885.070,"66,48",14/08/2021
2021-08-17,03,Asturias,1.089.005,148.800,235.900,49.700,1.523.405,1.500.677,"147,79","98,5",820.629,729.546,"71,85",16/08/2021
2021-08-17,04,Baleares,1.107.180,252.300,256.400,62.400,1.678.280,1.429.406,"117,63","85,2",800.313,709.838,"58,41",16/08/2021
2021-08-17,05,Canarias,1.967.910,443.900,503.700,133.650,3.049.160,2.762.333,"123,07","90,6",1.573.698,1.330.533,"59,28",16/08/2021
2021-08-17,06,Cantabria,593.925,84.600,130.200,24.950,833.675,765.025,"131,37","91,8",421.564,373.144,"64,08",16/08/2021
